证券代码,证券名称,华泰借入数量(股),华泰借入期限(天),华泰借入利率,华泰融出数量(股),华泰融出期限(天),华泰融出利率,成交量(股),成交额(元),最新收盘价(元),期间涨跌幅(%),融券余额(万元),融券卖出额(万元),融券偿还额(万元),融券净卖出额(万元),融券余额占流通市值(%),融券卖出额占成交额(%),融券标的纳入日期,证监会行业,Wind行业,申银万国行业,中信证券行业,上市板块,所属省份,所属城市,flag
300561,汇金科技,349300,7/14/28,3.0%,77400,7/14/28,8.0%,0,0.0,12.33,-13.3129221408408,39.2094,1891.6403,1880.8871,10.7532,0.0175507466178676,0.0201832217311983,,软件和信息技术服务业,软件与服务,软件开发,计算机软件,创业板,广东省,珠海市,1
300566,激智科技,0,,2.0%,62600,7/14/28,6.0%,0,0.0,15.59,-33.3651033505911,0.0,369.2887,353.5217,15.767,0.0,0.0039207167709342,2022-10-24,计算机、通信和其他电子设备制造业,技术硬件与设备,光学光电子,消费电子,创业板,浙江省,宁波市,0
300567,精测电子,8100,14/28,3.2%,14300,3-28,6.0%,100,8621.0,84.78,42.3243725406277,1318.3545,134361.9466,133551.0979,810.8487,0.0751776755111346,0.534943806441682,,仪器仪表制造业,技术硬件与设备,通用设备,专用机械,创业板,湖北省,武汉市,1
300568,星源材质,0,,2.0%,394700,7-42,5.0%,7100,105648.0,14.92,91.7240930502604,3402.6686,105683.3559,97415.68,8267.6759,0.198399464877989,0.23023708560673,2022-10-24,化学原料和化学制品制造业,材料Ⅱ,电池,其他化学制品Ⅱ,创业板,广东省,深圳市,0
300569,天能重工,160000,14,3.1%,131800,7/14/28,6.0%,0,0.0,7.49,34.7789647032298,10845.3874,11869.4659,0.0,11869.4659,2.00897465513072,0.0586130751823753,2022-10-24,电气机械和器材制造业,资本货物,风电设备,电源设备,创业板,山东省,胶州市,1
300573,兴齐眼药,500,14/28,3.2%,5600,7/14/28,6.0%,0,0.0,169.78,6.81719401832226,775.0118,27846.8255,27219.0312,627.7943,0.0671002181526982,0.144883159848855,2022-10-24,医药制造业,制药、生物科技与生命科学,化学制药,生物医药Ⅱ,创业板,辽宁省,沈阳市,1
300576,容大感光,300000,7/14/28,3.0%,29000,7/14/28,8.0%,0,0.0,33.11,-8.70390466813017,13.0122,492.484,466.1282,26.3558,0.00276892201776989,0.00221598118394043,,化学原料和化学制品制造业,材料Ⅱ,电子化学品Ⅱ,其他化学制品Ⅱ,创业板,广东省,深圳市,1
300579,数字认证,56200,14/28,3.0%,32000,7/14/28,7.0%,1100,34771.0,31.08,-21.1833272553077,470.7066,9133.7149,8687.4023,446.3126,0.0578338324131491,0.0576168287117535,2022-10-24,软件和信息技术服务业,软件与服务,软件开发,计算机软件,创业板,北京,北京市,1
300581,晨曦航空,87800,14,3.1%,11600,7/14/28,6.0%,9600,95136.0,9.88,76.231182746796,251.3571,12451.0913,12129.7557,321.3356,0.0462471560606067,0.0494470140943703,2022-10-24,计算机、通信和其他电子设备制造业,资本货物,航空装备Ⅱ,航空航天,创业板,陕西省,西安市,1
300586,美联新材,246500,14,3.1%,88400,7/14/28,6.0%,0,0.0,10.95,37.7827841102319,0.0,9.6531,9.3998,0.2533,0.0,8.57075024475263e-05,2022-10-24,橡胶和塑料制品业,材料Ⅱ,塑料,塑料及制品,创业板,广东省,汕头市,1
300587,天铁股份,0,,2.0%,243600,3-28,6.0%,17200,114724.0,6.76,20.5641089653863,201.7157,10080.7759,9802.7554,278.0205,0.0320080143817323,0.076245838776418,2022-10-24,橡胶和塑料制品业,材料Ⅱ,橡胶,橡胶及制品,创业板,浙江省,台州市,0
300589,江龙船艇,92600,7/14,3.1%,71600,7/14/28,6.0%,0,0.0,13.76,72.3457175297034,0.0,1154.004,1133.4127,20.5913,0.0,0.00726275285033747,2022-10-24,铁路、船舶、航空航天和其他运输设备制造业,资本货物,航海装备Ⅱ,运输设备,创业板,广东省,中山市,1
300593,新雷能,0,,2.0%,151900,4-28,6.0%,16900,317551.0,19.01,216.558410639459,702.0012,44633.036,40765.2734,3867.7626,0.0830338566084834,0.284372683081936,2022-10-24,电气机械和器材制造业,资本货物,其他电源设备Ⅱ,电气设备,创业板,北京,北京市,0
300595,欧普康视,14600,14,3.1%,63500,7-42,6.0%,15500,423460.0,27.0,-32.6761818123005,7379.4618,376328.6521,377766.7969,-1438.1448,0.409001616891331,0.960547009945855,,专用设备制造业,医疗保健设备与服务,医疗器械,其他医药医疗,创业板,安徽省,合肥市,1
300596,利安隆,0,,2.0%,51000,3-28,5.0%,5400,191322.0,36.07,3.13296003056148,184.2961,8995.8988,8664.5973,331.3015,0.0238279291508561,0.152500166520706,2022-10-24,化学原料和化学制品制造业,材料Ⅱ,化学制品,其他化学制品Ⅱ,创业板,天津,天津市,0
300598,诚迈科技,149200,7/14/28,3.2%,21200,7/14/28,8.0%,0,0.0,45.76,-61.0988235879362,556.8763,29212.9391,28969.5485,243.3906,0.076020253196315,0.0993135758555654,,软件和信息技术服务业,软件与服务,软件开发,计算机软件,创业板,江苏省,南京市,1
300601,康泰生物,0,,2.0%,104400,3-28,6.0%,1600,45152.0,28.21,-76.7351762214092,1196.5243,364801.2846,360457.2696,4344.015,0.0481235337173032,0.715444002892623,,医药制造业,制药、生物科技与生命科学,生物制品,生物医药Ⅱ,创业板,广东省,深圳市,0
300602,飞荣达,2158600,14/28,3.0%,61000,7/14/28,7.0%,4600,75026.0,16.18,-43.5441065138097,333.0701,23888.0472,23905.6251,-17.5779,0.0645749437700923,0.292057838910148,,计算机、通信和其他电子设备制造业,技术硬件与设备,消费电子,消费电子,创业板,广东省,深圳市,1
300604,长川科技,400,14,3.1%,11600,14/28,5.31%,0,0.0,35.35,146.890488019418,3384.7448,145974.1851,140857.6563,5116.5288,0.212251352431207,0.423152037926435,2022-10-24,专用设备制造业,资本货物,半导体,半导体,创业板,浙江省,杭州市,1
300612,宣亚国际,61000,14/28,3.0%,49800,7/14/28,7.0%,0,0.0,19.39,-48.9468141126909,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-10,商务服务业,媒体Ⅱ,广告营销,广告营销,创业板,北京,北京市,1
300613,富瀚微,0,,2.0%,83400,3-28,6.0%,2200,108680.0,49.4,-5.56613494468684,302.3675,80948.4738,79162.2362,1786.2376,0.0281875435693561,0.382843392055376,2022-10-24,软件和信息技术服务业,半导体与半导体生产设备,半导体,半导体,创业板,上海,上海市,0
300614,百川畅银,3600,7/14,3.1%,42800,7/14/28,6.0%,0,0.0,23.32,-34.8166375487465,98.6436,2445.68,2336.7498,108.9302,0.0475259191813318,0.0353535026299565,2021-05-25,生态保护和环境治理业,商业和专业服务,环境治理,环保及公用事业,创业板,河南省,郑州市,1
300618,寒锐钴业,0,,2.0%,107200,7-42,5.0%,0,0.0,32.03,-59.5695065772034,730.6139,433831.213,433109.0389,722.1741,0.0836728534012011,1.03766256081781,,有色金属冶炼和压延加工业,材料Ⅱ,能源金属,稀有金属,创业板,江苏省,南京市,0
300620,光库科技,367500,7/14/28,3.0%,22400,7/14/28,8.0%,0,0.0,42.32,103.234895332501,314.0144,6136.9597,5861.4146,275.5451,0.0307303782176088,0.0362630580712546,2022-10-24,计算机、通信和其他电子设备制造业,技术硬件与设备,通信设备,通信设备,创业板,广东省,珠海市,1
300623,捷捷微电,0,,2.0%,115000,3-28,6.0%,0,0.0,17.1,-9.37120960273367,652.8027,226663.4115,213067.164,13596.2475,0.0593852605305445,0.606446798453828,2021-07-12,计算机、通信和其他电子设备制造业,半导体与半导体生产设备,半导体,半导体,创业板,江苏省,启东市,0
300627,华测导航,0,,2.0%,86100,3-28,5.0%,1000,30900.0,31.05,75.3466135996714,354.3271,13775.3491,13340.452,434.8971,0.0258518445655163,0.133218729099651,2022-10-24,计算机、通信和其他电子设备制造业,技术硬件与设备,通信设备,通信设备,创业板,上海,上海市,0
300628,亿联网络,0,,2.0%,97700,7/14/28,5.56%,0,0.0,34.74,-11.9649086308669,751.3082,115960.1432,113807.8948,2152.2484,0.0298250995771287,0.712396003555217,,计算机、通信和其他电子设备制造业,技术硬件与设备,通信设备,通信设备,创业板,福建省,厦门市,0
300629,新劲刚,0,,2.0%,54600,7/14/28,6.0%,0,0.0,17.83,-7.41096042145861,886.8374,16572.5746,15553.047,1019.5276,0.252753695571482,0.141615289259659,2022-10-24,计算机、通信和其他电子设备制造业,技术硬件与设备,军工电子Ⅱ,通用设备,创业板,广东省,佛山市,0
300630,普利制药,39400,7/28,3.2%,9100,3-28,7.0%,0,0.0,20.05,-54.7615695060544,2951.364,82602.3534,79878.1494,2724.204,0.457058500736155,0.698938287987452,,医药制造业,制药、生物科技与生命科学,化学制药,化学制药,创业板,海南省,海口市,1
300633,开立医疗,0,,2.0%,52300,3-28,4.49%,0,0.0,41.83,37.0220485301572,184.0227,30010.0005,29644.6625,365.338,0.0102154210979514,0.208074639066595,2022-10-24,专用设备制造业,医疗保健设备与服务,医疗器械,其他医药医疗,创业板,广东省,深圳市,0
300634,彩讯股份,46200,7/14,3.1%,45600,7/14/28,8.0%,0,0.0,21.93,-14.3298547862387,436.6175,6031.898,5503.2783,528.6197,0.0461630909796643,0.0421090414057025,2023-07-10,软件和信息技术服务业,软件与服务,IT服务Ⅱ,计算机软件,创业板,广东省,深圳市,1
300638,广和通,0,,2.0%,271500,3-28,6.0%,14800,282680.0,19.09,-10.2961643285925,6004.0818,101538.9632,94138.283,7400.6802,0.638390446356195,0.611627604097755,,计算机、通信和其他电子设备制造业,技术硬件与设备,通信设备,通信设备,创业板,广东省,深圳市,0
300639,凯普生物,392000,14,3.1%,30800,7/14/28,6.0%,9000,86760.0,9.46,-48.1399556037979,149.3215,8003.7722,7777.8618,225.9104,0.0247487216198825,0.0568929774053597,2022-10-24,医药制造业,制药、生物科技与生命科学,医疗器械,其他医药医疗,创业板,广东省,潮州市,1
300648,星云股份,20800,7/14,3.1%,38000,7/14/28,6.0%,1200,31584.0,26.68,-10.4787334427013,319.3596,17928.7567,17494.0146,434.7421,0.122147423960831,0.121381424669725,2022-10-24,仪器仪表制造业,技术硬件与设备,电池,专用机械,创业板,福建省,福州市,1
300653,正海生物,0,,2.0%,14500,7/14/28,5.0%,0,0.0,30.75,-30.3097377328524,199.875,8192.8123,7922.8681,269.9442,0.0361111111111111,0.0921579844911419,2022-10-24,专用设备制造业,制药、生物科技与生命科学,医疗器械,生物医药Ⅱ,创业板,山东省,烟台市,0
300655,晶瑞电材,0,,2.0%,292600,7/14/28,6.0%,7600,74860.0,9.82,41.3803779794056,1407.467,62189.9535,60742.4385,1447.515,0.152321298051393,0.192934742280383,2022-10-24,化学原料和化学制品制造业,材料Ⅱ,电子化学品Ⅱ,其他化学制品Ⅱ,创业板,江苏省,苏州市,0
300657,弘信电子,448700,7/14/28,3.0%,61200,7/14/28,8.0%,0,0.0,15.55,-0.55586288741785,12.751,5616.7388,5684.1901,-67.4513,0.0018402643497547,0.0415531363896078,2022-10-24,计算机、通信和其他电子设备制造业,技术硬件与设备,元件,元器件,创业板,福建省,厦门市,1
300660,江苏雷利,172200,7/14,3.1%,32000,7/14/28,8.0%,0,0.0,29.43,99.2128731392844,260.4555,14239.3465,13943.1939,296.1526,0.027928226590936,0.110343327805983,2022-10-24,电气机械和器材制造业,资本货物,电机Ⅱ,电气设备,创业板,江苏省,常州市,1
300661,圣邦股份,0,,2.0%,16600,7/14/28,5.76%,4600,334926.0,74.28,-27.9982756556295,24724.967,503406.2431,461893.3657,41512.8774,0.743311979260751,1.27851666491631,,计算机、通信和其他电子设备制造业,半导体与半导体生产设备,半导体,半导体,创业板,北京,北京市,0
300663,科蓝软件,103400,7/14,3.1%,68800,7/14/28,6.0%,200,2868.0,14.37,-27.2202232838977,464.5837,48287.8221,44573.3027,3714.5194,0.0801399670393503,0.168963847989662,,软件和信息技术服务业,软件与服务,软件开发,计算机软件,创业板,北京,北京市,1
300666,江丰电子,0,,2.0%,73400,3-28,6.0%,0,0.0,57.61,-3.04938047309938,1457.9478,184277.9819,183434.6166,843.3653,0.121693566054604,0.696914429227712,,计算机、通信和其他电子设备制造业,技术硬件与设备,半导体,半导体,创业板,浙江省,余姚市,0
300671,富满微,0,,2.0%,31000,7/14/28,6.0%,1000,33430.0,34.0,-12.3135639430671,231.4176,48680.1982,48138.7326,541.4656,0.0313632730635093,0.120787640358166,2021-10-18,软件和信息技术服务业,半导体与半导体生产设备,半导体,半导体,创业板,广东省,深圳市,0
300672,国科微,0,,2.0%,120200,7/14/28,6.0%,0,0.0,69.14,35.6267790369366,452.8255,126605.5971,128591.3763,-1985.7792,0.0312549170749214,0.373046699759629,2022-10-24,计算机、通信和其他电子设备制造业,半导体与半导体生产设备,半导体,半导体,创业板,湖南省,长沙市,0
300674,宇信科技,0,,2.0%,54000,7/14/28,6.0%,13200,241692.0,17.91,-40.1215576069318,1610.2075,28740.8087,26981.5067,1759.302,0.127841519487979,0.16580247933304,2022-10-24,软件和信息技术服务业,软件与服务,IT服务Ⅱ,计算机软件,创业板,北京,北京市,0
300676,华大基因,0,,2.0%,87300,7-42,4.17%,0,0.0,54.03,-61.528201908489,5138.8852,273206.3453,254750.2799,18456.0654,0.231456345751876,0.874304731662408,,专业技术服务业,制药、生物科技与生命科学,医疗服务,其他医药医疗,创业板,广东省,深圳市,0
300677,英科医疗,0,,2.0%,173600,4-42,4.0%,0,0.0,21.27,-59.510062647614,1597.4153,276143.4189,268115.3669,8028.052,0.1572773676549,0.450781021636377,2021-04-19,橡胶和塑料制品业,医疗保健设备与服务,医疗器械,其他医药医疗,创业板,山东省,淄博市,0
300679,电连技术,3100,7,3.0%,32600,7/14/28,6.0%,9200,306084.0,34.12,57.9074484102589,2362.7077,98195.0548,95320.3462,2874.7086,0.194516471504217,0.626459935591506,,计算机、通信和其他电子设备制造业,技术硬件与设备,消费电子,消费电子,创业板,广东省,深圳市,1
300681,英搏尔,0,,2.0%,54000,7/14/28,6.0%,200,3632.0,18.4,48.4505148741016,100.924,11253.6344,11022.7581,230.8763,0.0317445494058856,0.12732121584521,2022-10-24,电气机械和器材制造业,资本货物,汽车零部件,新能源动力系统,创业板,广东省,珠海市,0
300682,朗新科技,0,,2.0%,360800,7-42,5.0%,0,0.0,20.13,15.8012848380752,734.4732,50049.5917,47490.4584,2559.1333,0.0343955790273354,0.399138404297832,2022-10-24,软件和信息技术服务业,软件与服务,IT服务Ⅱ,计算机软件,创业板,江苏省,无锡市,0
300685,艾德生物,0,,2.0%,50600,3-28,5.03%,7800,180414.0,23.21,-45.0150879194886,371.0327,13517.5077,13181.2237,336.284,0.0402072958085986,0.156691644167351,2022-10-24,医药制造业,制药、生物科技与生命科学,医疗器械,生物医药Ⅱ,创业板,福建省,厦门市,0
300687,赛意信息,0,,2.0%,68400,3-28,6.0%,0,0.0,21.86,63.5390770396947,111.4882,2000.7442,1875.997,124.7472,0.0161184940043598,0.0149961473070216,2023-07-10,软件和信息技术服务业,软件与服务,IT服务Ⅱ,云服务,创业板,广东省,广州市,0
300691,联合光电,0,,2.0%,157100,7/14/28,6.0%,1200,20016.0,16.95,8.97314092665844,341.2832,15303.9624,14569.3632,734.5992,0.10164159416347,0.177212089620458,2022-10-24,计算机、通信和其他电子设备制造业,技术硬件与设备,计算机设备,光学光电,创业板,广东省,中山市,0
300693,盛弘股份,0,,2.0%,89800,4-28,7.0%,3400,111656.0,33.27,250.684904306303,1132.2978,97396.7978,95323.424,2073.3738,0.137489208352791,0.312453249120231,2022-10-24,电气机械和器材制造业,资本货物,其他电源设备Ⅱ,新能源动力系统,创业板,广东省,深圳市,0
300696,爱乐达,0,,2.0%,25200,3-28,6.0%,0,0.0,22.64,-36.3799609982487,111.8801,25069.023,24603.0498,465.9732,0.0278551136406463,0.224911907392793,2022-10-24,铁路、船舶、航空航天和其他运输设备制造业,资本货物,航空装备Ⅱ,航空航天,创业板,四川省,成都市,0
300699,光威复材,0,,2.0%,313000,7-42,4.0%,34700,982357.0,28.58,-40.7560241052203,1526.1977,264449.3437,261534.1785,2915.1652,0.0653175940653117,0.862535091451988,,化学纤维制造业,材料Ⅱ,航空装备Ⅱ,其他军工Ⅱ,创业板,山东省,威海市,0
300700,岱勒新材,0,,2.0%,50800,7/14/28,6.0%,0,0.0,19.78,132.676648766058,0.0,1437.7467,1438.8375,-1.0908,0.0,0.0183478630574529,2022-10-24,非金属矿物制品业,资本货物,通用设备,电源设备,创业板,湖南省,长沙市,0
300709,精研科技,0,,2.0%,89700,3-28,7.0%,0,0.0,22.15,-60.6486412025731,679.6506,55769.062,52223.7639,3545.2981,0.206099455762831,0.437628315991299,2022-10-24,计算机、通信和其他电子设备制造业,技术硬件与设备,消费电子,消费电子,创业板,江苏省,常州市,0
300712,永福股份,0,,2.0%,96700,7/14/28,6.0%,100,3153.0,31.48,119.170455758825,305.6708,21107.9531,20373.3477,734.6054,0.0519280397162333,0.116742406125856,2022-10-24,土木工程建筑业,资本货物,专业工程,建筑施工,创业板,福建省,福州市,0
300722,新余国科,61500,7/14,3.1%,5100,7/14/28,8.0%,0,0.0,26.14,124.772354791975,451.9658,11719.3167,11237.6182,481.6985,0.0749692968873344,0.0712670042296235,2022-10-24,其他制造业,资本货物,航天装备Ⅱ,其他军工Ⅱ,创业板,江西省,新余市,1
300723,一品红,0,,2.0%,55900,7/14/28,6.0%,0,0.0,19.42,3.83727120802595,156.5038,1045.5081,875.344,170.1641,0.0361104755760708,0.0195396805620484,2023-07-10,医药制造业,制药、生物科技与生命科学,化学制药,化学制药,创业板,广东省,广州市,0
300724,捷佳伟创,0,,2.0%,273600,3-42,5.0%,0,0.0,88.7,12.9313236280517,4166.0173,192148.1491,183801.5667,8346.5824,0.171770821829639,0.326210096016345,2022-10-17,电气机械和器材制造业,半导体与半导体生产设备,光伏设备,专用机械,创业板,广东省,深圳市,0
300725,药石科技,1600,14/28,3.2%,21000,7/14/28,5.0%,0,0.0,46.26,-47.5092397800424,1813.1422,211029.6536,206673.1077,4356.5459,0.232684803406541,0.832213588545708,,化学原料和化学制品制造业,制药、生物科技与生命科学,医疗服务,生物医药Ⅱ,创业板,江苏省,南京市,1
300726,宏达电子,0,,2.0%,42900,7/14/28,5.44%,0,0.0,38.19,-5.25338551522972,403.97,105679.8502,104753.9426,925.9076,0.0495284560026232,0.582824225687711,,计算机、通信和其他电子设备制造业,技术硬件与设备,军工电子Ⅱ,其他军工Ⅱ,创业板,湖南省,株洲市,0
300735,光弘科技,173000,14,3.1%,103100,7/14/28,5.32%,3500,34965.0,9.95,-42.5479790759408,790.5106,41267.667,39951.9448,1315.7222,0.105156393722306,0.448405551962908,,计算机、通信和其他电子设备制造业,技术硬件与设备,消费电子,其他电子零组件Ⅱ,创业板,广东省,惠州市,1
300737,科顺股份,0,,2.0%,184500,7/14/28,6.0%,43500,386715.0,8.98,-45.7989898316149,296.1479,18458.4449,18089.2322,369.2127,0.0366295532850176,0.112416668252819,2022-10-24,非金属矿物制品业,材料Ⅱ,装修建材,装饰材料,创业板,广东省,佛山市,0
300738,奥飞数据,0,,2.0%,139700,7/14/28,6.0%,1600,15008.0,9.18,-25.7077767712252,159.9524,10854.1693,10673.8838,180.2855,0.0212150650090766,0.0760371075981338,2022-10-24,软件和信息技术服务业,软件与服务,通信服务,云服务,创业板,广东省,广州市,0
