证券代码,证券名称,华泰借入数量(股),华泰借入期限(天),华泰借入利率,华泰融出数量(股),华泰融出期限(天),华泰融出利率,成交量(股),成交额(元),最新收盘价(元),期间涨跌幅(%),融券余额(万元),融券卖出额(万元),融券偿还额(万元),融券净卖出额(万元),融券余额占流通市值(%),融券卖出额占成交额(%),融券标的纳入日期,证监会行业,Wind行业,申银万国行业,中信证券行业,上市板块,所属省份,所属城市,flag
568,泸州老窖,0,,0.02 ,4508100,3-182,0.04 ,2700,622755,229.7,90.52304613,15121.955,1030762.22,1035894.515,-5132.2953,0.044952745,0.598401592,,酒、饮料和精制茶制造业,食品、饮料与烟草,白酒Ⅱ,酒类,主板,四川省,泸州市,0
572,海马汽车,398600,14,0.03 ,207400,7/14/28,0.08 ,0,0,4.64,46.83544304,0,0,0,0,0,0,2022/10/24,汽车制造业,汽车与汽车零部件,乘用车,乘用车Ⅱ,主板,海南省,海口市,1
581,威孚高科,0,,0.02 ,305100,7-42,0.05 ,0,0,16.73,-17.40292498,692.6253,95971.8488,98281.7021,-2309.8533,0.050238077,0.592318819,,汽车制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,主板,江苏省,无锡市,0
582,北部湾港,0,,0.03 ,192100,3月28日,0.04 ,0,0,8.01,-27.59637269,70.4183,4875.0018,4868.0358,6.966,0.006236411,0.064316805,2022/10/24,水上运输业,运输,航运港口,航运港口,主板,广西壮族自治区,北海市,0
589,贵州轮胎,615000,14,0.03 ,145200,7/14/28,0.06 ,0,0,6.73,58.60160981,14.6714,4147.8552,4240.6792,-92.824,0.001957688,0.055626872,,橡胶和塑料制品业,汽车与汽车零部件,汽车零部件,橡胶及制品,主板,贵州省,贵阳市,1
591,太阳能,0,,0.02 ,982100,3-42,0.05 ,0,0,6.19,43.69098235,7674.9921,322293.6394,312435.524,9858.1154,0.344880376,0.496661444,,电力、热力生产和供应业,公用事业Ⅱ,电力,发电及电网,主板,重庆,重庆市,0
592,平潭发展,0,,0.02 ,389000,7/14/28,0.06 ,0,0,2.45,-32.87671233,1.764,3721.1962,3717.3715,3.8247,0.000376188,0.035837256,,林业,材料Ⅱ,林业Ⅱ,林业,主板,福建省,福州市,0
593,德龙汇能,150000,7,0.03 ,140800,7/14/28,0.08 ,0,0,7.24,34.07407407,0,0,0,0,0,0,2022/10/24,燃气生产和供应业,公用事业Ⅱ,燃气Ⅱ,环保及公用事业,主板,四川省,成都市,1
596,古井贡酒,6700,14,0.03 ,52000,3月28日,0.05 ,1500,408750,265.79,22.92892309,23666.1277,510175.8437,485994.6276,24181.2161,0.217916545,1.286268731,,酒、饮料和精制茶制造业,食品、饮料与烟草,白酒Ⅱ,酒类,主板,安徽省,亳州市,1
598,兴蓉环境,0,,0.02 ,869800,3-42,0.04 ,0,0,5.52,12.44459733,625.0848,30929.0956,32608.4788,-1679.3832,0.038146232,0.526516746,,水的生产和供应业,公用事业Ⅱ,环境治理,环保及公用事业,主板,四川省,成都市,0
600,建投能源,46300,7月14日,0.03 ,161900,7/14/28,0.06 ,6300,39942,6.41,16.064404,318.1006,19358.7856,19717.6457,-358.8601,0.045526303,0.161339656,,电力、热力生产和供应业,公用事业Ⅱ,电力,发电及电网,主板,河北省,石家庄市,1
601,韶能股份,0,,0.02 ,225600,7/14/28,0.06 ,0,0,4.39,-34.06592326,17.6039,1053.6179,1030.7835,22.8344,0.003713441,0.022469826,2022/10/24,电力、热力生产和供应业,公用事业Ⅱ,电力,发电及电网,主板,广东省,韶关市,0
603,盛达资源,81100,14,0.03 ,5600,7/14/28,0.08 ,1800,24642,13.19,-25.3959276,440.6079,14313.8401,13908.0163,405.8238,0.056732577,0.127466083,,有色金属矿采选业,材料Ⅱ,工业金属,工业金属,主板,北京,北京市,1
607,华媒控股,36900,14/28,0.03 ,202000,7/14/28,0.06 ,0,0,4.78,5.986696231,0,82.7662,82.0244,0.7418,0,0.001025373,,新闻和出版业,媒体Ⅱ,广告营销,广告营销,主板,浙江省,杭州市,1
612,焦作万方,0,,0.02 ,324300,4月28日,0.06 ,46400,238032,5.09,-29.1274551,258.9828,39600.4996,39749.8082,-149.3086,0.042707383,0.201581701,,有色金属冶炼和压延加工业,材料Ⅱ,工业金属,工业金属,主板,河南省,焦作市,0
617,中油资本,0,,0.02 ,595400,3月28日,0.06 ,306600,2143134,7.07,2.684870401,1180.8979,32417.8028,31130.6934,1287.1094,0.013212179,0.104564861,2020/10/19,资本市场服务,多元金融,多元金融,多元金融,主板,新疆维吾尔自治区,克拉玛依市,0
623,吉林敖东,0,,0.02 ,214900,7/14/28,0.04 ,0,0,16.75,4.022304213,1913.8667,66919.806,67834.5624,-914.7564,0.098559134,0.508995148,,医药制造业,制药、生物科技与生命科学,中药Ⅱ,证券Ⅱ,主板,吉林省,敦化市,0
625,长安汽车,0,,0.02 ,1582400,4月28日,0.07 ,17600,231264,13.29,120.1351047,18102.3383,1228045.222,1213450.479,14594.7431,0.178096043,0.633893376,,汽车制造业,汽车与汽车零部件,乘用车,乘用车Ⅱ,主板,重庆,重庆市,0
627,天茂集团,0,,0.03 ,403400,7/14/28,0.07 ,0,0,3.48,-38.51232627,238.8762,14489.0232,14087.142,401.8812,0.015077984,0.22941326,,保险业,保险Ⅱ,保险Ⅱ,保险Ⅱ,主板,湖北省,荆门市,0
629,钒钛股份,488500,182,0.02 ,54700,7/14/28,0.06 ,89100,351945,3.9,76.47058824,33189.679,220553.0379,190269.8862,30283.1517,0.990753636,0.47774779,,有色金属冶炼和压延加工业,材料Ⅱ,冶钢原料,其他钢铁,主板,四川省,攀枝花市,1
630,铜陵有色,0,,0.02 ,3256000,7-42,0.04 ,0,0,3.13,44.06700439,1345.3663,190175.6345,193822.3756,-3646.7411,0.040833502,0.382244896,,有色金属冶炼和压延加工业,材料Ⅱ,工业金属,工业金属,主板,安徽省,铜陵市,0
631,顺发恒业,0,,0.02 ,321400,7/14/28,0.06 ,0,0,3.04,9.063504316,3.04,326.3951,326.0068,0.3883,0.000417488,0.009457755,,房地产业,房地产Ⅱ,房地产开发,房地产开发和运营,主板,浙江省,杭州市,0
636,风华高科,0,,0.02 ,187000,7-42,0.05 ,0,0,14.42,-57.17000414,1591.642,152308.0933,152582.6853,-274.592,0.102345622,0.394431073,,计算机、通信和其他电子设备制造业,技术硬件与设备,元件,元器件,主板,广东省,肇庆市,0
639,西王食品,0,,0.02 ,102033000,3-182,0.06 ,33600,154224,4.55,-39.25233645,206.6155,35200.0609,34059.3799,1140.681,0.042068625,0.633451671,,农副食品加工业,食品、饮料与烟草,农产品加工,食品,主板,山东省,邹平市,0
650,仁和药业,63800,14,0.03 ,266900,7/14/28,0.06 ,56200,368672,6.54,7.253845322,320.116,34869.4092,34562.8637,306.5455,0.036464806,0.164454958,,医药制造业,制药、生物科技与生命科学,中药Ⅱ,中药生产,主板,江西省,樟树市,1
651,格力电器,0,,0.02 ,3994700,3-182,0.04 ,100,3524,35.48,-18.02078328,2248.325,892066.8192,908844.7021,-16777.8829,0.011331764,0.615459434,,电气机械和器材制造业,耐用消费品与服装,白色家电,白色家电Ⅱ,主板,广东省,珠海市,0
652,泰达股份,0,,0.02 ,330100,3月28日,0.07 ,0,0,4.38,-28.76564112,76.9378,7696.673,7617.3373,79.3357,0.011913363,0.117768332,,批发业,资本货物,综合Ⅱ,综合Ⅱ,主板,天津,天津市,0
655,金岭矿业,0,,0.02 ,170700,7/14/28,0.07 ,3300,22044,6.56,-13.18717028,34.5056,9784.6867,9733.9588,50.7279,0.008835284,0.099912119,,黑色金属矿采选业,材料Ⅱ,冶钢原料,其他钢铁,主板,山东省,淄博市,0
656,金科股份,30568400,7/14/28,0.03 ,2363200,7/14/28,0.08 ,0,0,1.96,-79.76169868,368.8132,97463.9762,95054.2985,2409.6777,0.035432898,0.312998362,,房地产业,房地产Ⅱ,房地产开发,房地产开发和运营,主板,重庆,重庆市,1
657,中钨高新,0,,0.02 ,195300,3月28日,0.06 ,0,0,9.59,83.46492747,152.153,13873.1815,13645.177,228.0045,0.012792608,0.081498044,2022/10/24,有色金属冶炼和压延加工业,材料Ⅱ,小金属,稀有金属,主板,海南省,海口市,0
661,长春高新,0,,0.02 ,62800,7/14/28,0.06 ,100,13792,137.82,-68.92499697,1790.2818,565683.346,564675.1524,1008.1936,0.032314009,0.480838922,,医药制造业,制药、生物科技与生命科学,生物制品,生物医药Ⅱ,主板,吉林省,长春市,0
665,湖北广电,1200,14,0.03 ,1739400,7/14/28,0.08 ,400,2216,5.51,-1.254480287,839.6931,253817.3171,256481.8234,-2664.5063,0.134360061,0.98551759,,广播、电视、电影和影视录音制作业,媒体Ⅱ,电视广播Ⅱ,媒体,主板,湖北省,武汉市,1
672,上峰水泥,0,,0.02 ,139500,7/14/28,0.04 ,0,0,9.55,-54.91412917,843.2765,120149.6004,119908.4925,241.1079,0.09108894,0.788300995,,非金属矿物制品业,材料Ⅱ,水泥,结构材料,主板,甘肃省,白银市,0
676,智度股份,4200,14/28,0.03 ,160600,7/14/28,0.07 ,16100,97888,6.04,-26.34146341,622.4419,7619.9278,6900.3343,719.5935,0.080837271,0.038433529,2022/10/24,互联网和相关服务,软件与服务,广告营销,广告营销,主板,广东省,广州市,1
678,襄阳轴承,1386900,7/14/28,0.03 ,147200,7/14/28,0.08 ,0,0,6.75,23.85321101,0,15.265,15.5644,-0.2994,0,0.000241823,2022/10/24,通用设备制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,主板,湖北省,襄阳市,1
680,山推股份,0,,0.02 ,196400,7/14/28,0.06 ,0,0,4.99,29.03294628,0,2099.9049,2140.6527,-40.7478,0,0.020828831,,专用设备制造业,资本货物,工程机械,工程机械Ⅱ,主板,山东省,济宁市,0
681,视觉中国,800,28,0.03 ,1164600,3月28日,0.08 ,17400,261000,15.11,-10.26142925,4379.9583,277163.6489,277339.967,-176.3181,0.429482969,0.768864929,,文化艺术业,媒体Ⅱ,数字媒体,互联网媒体,主板,江苏省,常州市,1
682,东方电子,28000,14,0.03 ,112400,7/14/28,0.05 ,0,0,8.66,64.12093001,565.6115,6269.7362,5661.8344,607.9018,0.04871956,0.06174007,2022/10/24,软件和信息技术服务业,资本货物,电网设备,电气设备,主板,山东省,烟台市,1
683,远兴能源,0,,0.02 ,2045300,3-42,0.04 ,1600,11248,6.86,166.7183934,2267.5634,81135.6316,78267.9859,2867.6457,0.10087451,0.175105346,,化学原料和化学制品制造业,材料Ⅱ,化学原料,化学原料,主板,内蒙古自治区,鄂尔多斯市,0
685,中山公用,0,,0.02 ,138900,3月28日,0.06 ,0,0,7.6,-0.079002106,283.6791,31565.328,33229.2385,-1663.9105,0.029785262,0.706616593,,水的生产和供应业,公用事业Ⅱ,环境治理,环保及公用事业,主板,广东省,中山市,0
686,东北证券,0,,0.02 ,381300,3月28日,0.06 ,0,0,8.24,-19.16579825,943.1496,117271.1367,116959.5239,311.6128,0.048905023,0.916794197,,资本市场服务,多元金融,证券Ⅱ,证券Ⅱ,主板,吉林省,长春市,0
688,国城矿业,0,,0.02 ,33700,7/14/28,0.06 ,2000,27100,13.6,-37.98423732,349.5309,8067.5613,7600.0674,467.4939,0.022995525,0.078029027,2022/10/24,有色金属矿采选业,材料Ⅱ,工业金属,工业金属,主板,四川省,马尔康市,0
690,宝新能源,0,,0.02 ,240700,7/14/28,0.06 ,400,2572,6.43,-4.105562926,817.8587,61228.415,62851.4137,-1622.9987,0.058494308,0.445130581,,电力、热力生产和供应业,公用事业Ⅱ,电力,发电及电网,主板,广东省,梅州市,0
700,模塑科技,74700,14/28,0.03 ,144800,7/14/28,0.08 ,0,0,6.65,-10.43319483,0,1975.9594,1977.6796,-1.7202,0,0.026564053,,汽车制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,主板,江苏省,江阴市,1
703,恒逸石化,0,,0.02 ,1527000,3-182,0.05 ,0,0,7.26,-32.12196073,1095.3155,96051.9812,97421.6736,-1369.6924,0.041366756,0.385619166,,化学纤维制造业,材料Ⅱ,炼化及贸易,石油化工,主板,广西壮族自治区,钦州市,0
707,双环科技,83000,14,0.03 ,119200,7/14/28,0.06 ,0,0,8.22,205.5762082,0,0,0,0,0,0,2022/10/24,化学原料和化学制品制造业,材料Ⅱ,化学原料,化学原料,主板,湖北省,应城市,1
708,中信特钢,200,7,0.03 ,707100,4月28日,0.05 ,0,0,15.4,-10.91403429,973.5264,348256.172,315146.8185,33109.3535,0.012525116,3.236768053,,黑色金属冶炼和压延加工业,材料Ⅱ,特钢Ⅱ,特材,主板,湖北省,黄石市,1
709,河钢股份,0,,0.02 ,1478900,4-42,0.05 ,0,0,2.31,12.02826564,689.7457,75143.97,76035.1923,-891.2223,0.028890126,0.548118866,,黑色金属冶炼和压延加工业,材料Ⅱ,普钢,普钢,主板,河北省,石家庄市,0
712,锦龙股份,99300,14,0.03 ,70400,7/14/28,0.08 ,0,0,13.97,-10.9587023,4184.0582,73720.5679,70248.8728,3471.6951,0.334550325,0.58613836,,资本市场服务,多元金融,证券Ⅱ,证券Ⅱ,主板,广东省,东莞市,1
713,丰乐种业,0,,0.02 ,109600,7/14/28,0.06 ,0,0,8.97,-3.638513419,0,0,0,0,0,0,2022/10/24,农、林、牧、渔服务业,食品、饮料与烟草,种植业,种植业,主板,安徽省,合肥市,0
716,黑芝麻,4319200,7/14/28,0.03 ,139000,7/14/28,0.08 ,0,0,7.24,68.35262962,0,0,0,0,0,0,2022/10/24,食品制造业,食品、饮料与烟草,休闲食品,食品,主板,广西壮族自治区,玉林市,1
717,中南股份,0,,0.02 ,696800,7/14/28,0.06 ,366800,1111404,3.03,-24.48634316,348.2682,31004.6089,31791.3528,-786.7439,0.047426082,0.296423619,,黑色金属冶炼和压延加工业,材料Ⅱ,普钢,普钢,主板,广东省,韶关市,0
718,苏宁环球,0,,0.02 ,689500,3月28日,0.05 ,0,0,3.04,-6.458964281,77.3106,54857.0188,56991.7131,-2134.6943,0.011106484,0.311084825,,房地产业,房地产Ⅱ,房地产开发,房地产开发和运营,主板,吉林省,吉林市,0
719,中原传媒,2109600,7月14日,0.03 ,80200,7/14/28,0.08 ,0,0,11.63,73.14622342,386.1765,21079.6189,20134.2437,945.3752,0.049771902,0.285211054,,新闻和出版业,媒体Ⅱ,出版,媒体,主板,河南省,焦作市,1
722,湖南发展,175300,14/28,0.03 ,86800,7/14/28,0.07 ,0,0,11.28,51.70056734,95.9996,1078.5738,940.5802,137.9936,0.018335562,0.005921207,2022/10/24,电力、热力生产和供应业,公用事业Ⅱ,电力,发电及电网,主板,湖南省,长沙市,1
723,美锦能源,900,14,0.03 ,36900,7/14/28,0.06 ,1500,11430,7.64,10.64880493,4561.8684,367259.5453,362788.4139,4471.1314,0.150331943,0.390983441,,石油加工、炼焦和核燃料加工业,能源Ⅱ,焦炭Ⅱ,煤炭化工,主板,山西省,太原市,1
725,京东方Ａ,0,,0.02 ,17373800,3-182,0.05 ,0,0,3.86,-18.75765882,535.658,679274.4428,717064.2413,-37789.7985,0.003721536,0.341606228,,计算机、通信和其他电子设备制造业,技术硬件与设备,光学光电子,光学光电,主板,北京,北京市,0
726,鲁  泰Ａ,0,,0.02 ,145000,7/14/28,0.06 ,0,0,6.81,-11.11309883,0,3311.9403,3352.0699,-40.1296,0,0.093081855,,纺织业,耐用消费品与服装,纺织制造,纺织制造,主板,山东省,淄博市,0
728,国元证券,0,,0.02 ,1438400,7-42,0.03 ,200400,1470936,7.42,-16.88713194,2570.5803,724373.7671,683040.5669,41333.2002,0.079389926,2.682299445,,资本市场服务,多元金融,证券Ⅱ,证券Ⅱ,主板,安徽省,合肥市,0
729,燕京啤酒,0,,0.02 ,722200,7-42,0.04 ,14200,150662,10.56,45.47133524,1136.708,119553.3888,121220.691,-1667.3022,0.042893096,0.70728091,,酒、饮料和精制茶制造业,食品、饮料与烟草,非白酒,酒类,主板,北京,北京市,0
731,四川美丰,67000,14,0.03 ,123400,7/14/28,0.07 ,0,0,8.06,42.08746009,86.8868,941.3023,845.4807,95.8216,0.018404581,0.006593392,,化学原料和化学制品制造业,材料Ⅱ,农化制品,农用化工,主板,四川省,射洪市,1
733,振华科技,0,,0.03 ,361200,7/14/28,0.05 ,0,0,89.46,114.9700263,4194.3499,309030.8623,310433.9622,-1403.0999,0.090146306,0.709655963,,计算机、通信和其他电子设备制造业,技术硬件与设备,军工电子Ⅱ,其他军工Ⅱ,主板,贵州省,贵阳市,0
735,罗 牛 山,0,,0.02 ,442700,4月28日,0.06 ,37800,239652,6.38,-44.9798144,346.5559,24672.7291,24380.5223,292.2068,0.047197756,0.217742335,,畜牧业,食品、饮料与烟草,养殖业,畜牧业,主板,海南省,海口市,0
736,中交地产,1728800,7/14/28,0.03 ,2949600,3-182,0.08 ,0,0,14.3,96.97809664,790.6627,14251.8276,11998.2579,2253.5697,0.079505924,0.051162636,2022/10/24,房地产业,房地产Ⅱ,房地产开发,房地产开发和运营,主板,重庆,重庆市,1
738,航发控制,0,,0.02 ,314400,7-42,0.04 ,0,0,22.8,2.866105957,991.6313,243784.0161,247482.3335,-3698.3174,0.033069594,0.80194413,,铁路、船舶、航空航天和其他运输设备制造业,资本货物,航空装备Ⅱ,航空航天,主板,江苏省,无锡市,0
739,普洛药业,0,,0.02 ,1081600,7-42,0.05 ,0,0,17.42,-32.97466041,844.7237,140653.5196,142024.4385,-1370.9189,0.041161424,0.574712905,,医药制造业,制药、生物科技与生命科学,化学制药,化学制药,主板,浙江省,东阳市,0
750,国海证券,54400000,28,0.03 ,6241200,3-182,0.08 ,555200,2187488,3.98,-25.47200049,15512.3079,186576.0074,172862.5945,13713.4129,0.715868589,0.960588818,,资本市场服务,多元金融,证券Ⅱ,证券Ⅱ,主板,广西壮族自治区,桂林市,1
755,山西路桥,0,,0.02 ,6565400,3-182,0.06 ,0,0,4.99,27.94871795,16.8662,24990.0357,24823.1811,166.8546,0.005540585,0.363811568,2022/10/24,道路运输业,运输,铁路公路,公路铁路,主板,山西省,临汾市,0
756,新华制药,101100,7月14日,0.03 ,47000,7/14/28,0.08 ,0,0,20.2,95.32173031,671.7934,2697.6102,2072.2841,625.3261,0.07541187,0.007744785,2022/10/24,医药制造业,制药、生物科技与生命科学,化学制药,化学制药,主板,山东省,淄博市,1
758,中色股份,0,,0.02 ,177400,3月28日,0.06 ,51800,248640,4.78,-10.48689139,247.0844,53906.5858,54914.1777,-1007.5919,0.026248176,0.332224877,,有色金属矿采选业,材料Ⅱ,工业金属,工业金属,主板,北京,北京市,0
761,本钢板材,0,,0.02 ,275000,7/14/28,0.05 ,25500,101490,3.99,41.99633722,245.956,48906.4745,58889.5536,-9983.0791,0.016623392,0.776080489,,黑色金属冶炼和压延加工业,材料Ⅱ,普钢,普钢,主板,辽宁省,本溪市,0
762,西藏矿业,200,3月7日,0.03 ,60049100,3-182,0.06 ,12100,329241,27.17,166.6339549,6524.3728,683120.4331,679671.6771,3448.756,0.461081438,0.744159477,,黑色金属矿采选业,材料Ⅱ,能源金属,稀有金属,主板,西藏自治区,拉萨市,1
766,通化金马,181000,14,0.03 ,165400,7/14/28,0.07 ,0,0,5.44,3.619047619,116.0896,3468.1724,3347.0042,121.1682,0.022091779,0.073504984,,医药制造业,制药、生物科技与生命科学,化学制药,中药生产,主板,吉林省,通化市,1
767,晋控电力,488000,14,0.03 ,3270600,7/14/28,0.06 ,8000,25680,3.22,17.51824818,640.628,159617.2106,155766.9129,3850.2977,0.068316061,1.122628386,,电力、热力生产和供应业,公用事业Ⅱ,电力,发电及电网,主板,山西省,太原市,1
768,中航西飞,0,,0.02 ,2573200,3-182,0.06 ,0,0,24.98,-3.259150214,1212.8964,494658.2486,495032.062,-373.8134,0.017537382,0.727130684,,铁路、船舶、航空航天和其他运输设备制造业,资本货物,航空装备Ⅱ,航空航天,主板,陕西省,西安市,0
776,广发证券,0,,0.02 ,536000,7/14/28,0.05 ,0,0,15.85,10.09386931,1630.1551,397859.6985,424334.8469,-26475.1484,0.017375205,0.437416628,,资本市场服务,多元金融,证券Ⅱ,证券Ⅱ,主板,广东省,广州市,0
777,中核科技,43300,14/28,0.03 ,72200,7/14/28,0.08 ,0,0,13.74,-6.33184863,0.4122,6328.8745,6472.2889,-143.4144,7.82E-05,0.085296807,,通用设备制造业,资本货物,通用设备,电源设备,主板,江苏省,苏州市,1
778,新兴铸管,0,,0.02 ,534700,7-42,0.05 ,0,0,4.07,18.56557305,2816.44,61525.2998,60579.5303,945.7695,0.177612861,0.364139671,,金属制品业,材料Ⅱ,普钢,普钢,主板,河北省,武安市,0
783,长江证券,0,,0.02 ,52092400,3-182,0.03 ,0,0,6.49,-16.61833126,4696.9382,256415.5241,247278.6417,9136.8824,0.130872484,1.643270805,,资本市场服务,多元金融,证券Ⅱ,证券Ⅱ,主板,湖北省,武汉市,0
786,北新建材,0,,0.02 ,254800,3月28日,0.05 ,148000,4141040,26.48,-18.24079671,2148.1,166894.1827,166817.6127,76.57,0.049693142,0.57852088,,非金属矿物制品业,材料Ⅱ,装修建材,装饰材料,主板,北京,北京市,0
789,万年青,0,,0.02 ,194800,3月28日,0.06 ,4200,35154,8.35,-44.97879818,706.8659,29345.3339,28506.0863,839.2476,0.106165451,0.287245793,,非金属矿物制品业,材料Ⅱ,水泥,结构材料,主板,江西省,上饶市,0
790,华神科技,0,,0.02 ,191400,7/14/28,0.06 ,0,0,4.86,-16.85254114,0,3636.4769,3641.9511,-5.4742,0,0.055957987,,医药制造业,制药、生物科技与生命科学,中药Ⅱ,中药生产,主板,四川省,成都市,0
